gene_name,glu1,glu2,glu6,glu7,glu11,glu12,gly1,gly2,gly6,gly7,gly11,gly12
YP_003046886.1,-1.14456266,0.04093922,0.328725926,0.124258233,0.104113823,-0.005082435,-1.14456266,0.57980147,-1.14456266,0.261889892,0.400375956,0.804561649
YP_003046888.1,0.169307087,-1.14456266,0.328725926,0.780805482,0.90863663,0.429826472,0.639427359,-1.14456266,1.335513986,0.261889892,0.955758142,-1.14456266
YP_003046889.1,1.005901477,1.284323171,0.626040423,1.528716401,1.124904303,0.743193164,1.675275111,0.57980147,1.335513986,1.142112545,1.641516703,2.231895253
YP_003046890.1,1.005901477,0.490617291,0.626040423,0.59996766,1.266618037,1.340552926,1.255666409,1.402984775,0.396002577,0.261889892,1.641516703,2.501831767
YP_003046893.1,3.552876099,2.594274625,2.315226014,2.074906101,2.454749665,2.671255534,3.249685166,3.208145339,2.709352471,2.790871234,3.685185387,2.231895253
YP_003046895.1,0.169307087,1.069845507,1.06506632,1.621147031,0.718619532,2.637027325,2.75646861,2.28107207,2.709352471,3.135350084,3.323031869,2.501831767
YP_003046896.1,3.22043646,1.632120246,0.864408982,1.528716401,1.548844669,2.654243989,1.996751073,0.915725688,1.335513986,2.03916712,1.887696574,-1.14456266
YP_003046897.1,3.86315489,2.429952245,3.103203875,1.939368689,1.751739463,2.529122468,1.675275111,1.181552541,2.089747114,1.662278962,1.341744444,2.231895253
YP_003046898.1,5.482113828,4.494217894,5.143540818,4.481783059,3.64356845,3.377652838,3.661582857,3.981186599,4.161399886,4.25020836,3.865501508,3.839737144
YP_003046959.1,2.161956914,3.109874429,2.706879979,3.027371501,3.115799972,3.552529446,4.016842324,2.81846539,2.577877013,2.581544051,2.585564792,3.389035879
YP_003047241.1,0.169307087,0.490617291,1.977337143,2.256535936,0.104113823,0.672123583,1.675275111,0.57980147,0.950201861,2.03916712,2.440603361,-1.14456266
YP_003047242.1,0.169307087,0.04093922,1.06506632,0.938810998,0.90863663,0.993108595,-1.14456266,1.181552541,1.634841947,0.261889892,0.400375956,0.804561649
YP_003047243.1,0.658708418,0.813307996,1.878486406,1.939368689,1.310709818,1.250163792,1.845238606,2.891221262,0.396002577,1.863384156,-1.14456266,0.804561649
YP_003047244.1,0.169307087,0.04093922,-1.14456266,0.387042983,0.104113823,-0.151607991,-1.14456266,0.10884003,0.396002577,-1.14456266,-1.14456266,-1.14456266
YP_003047245.1,-1.14456266,0.04093922,-1.14456266,-0.233394293,-0.165749464,-0.005082435,0.154497435,0.57980147,-1.14456266,0.261889892,-1.14456266,-1.14456266
YP_003047246.1,2.024617477,0.04093922,0.626040423,-0.233394293,0.648269063,-0.005082435,1.481501414,1.593346297,0.396002577,1.142112545,0.955758142,1.458599818
YP_003047312.1,1.872409522,1.469254964,1.06506632,0.938810998,1.434968744,1.543254621,0.154497435,1.593346297,0.950201861,0.261889892,1.641516703,1.898039616
YP_003047313.1,-1.14456266,-1.14456266,-0.081165644,0.124258233,-0.57230235,0.336426748,0.639427359,-1.14456266,0.396002577,-1.14456266,-1.14456266,-1.14456266
YP_003047314.1,5.114812233,4.364434217,4.617515752,4.493780314,5.469509688,4.900628119,5.097434842,4.333193505,5.19379519,4.847963526,4.959746448,4.021274137
YP_003047317.1,-1.14456266,0.813307996,1.977337143,0.124258233,0.573613538,0.121745392,1.675275111,0.10884003,1.335513986,1.142112545,-1.14456266,1.458599818
YP_003047338.1,0.169307087,0.04093922,-0.081165644,0.938810998,0.215468341,-1.14456266,0.983904798,-1.14456266,0.950201861,0.261889892,0.955758142,1.898039616
YP_003047421.1,1.872409522,3.109874429,2.918707025,3.092095514,2.667342007,2.584095042,3.058650775,2.891221262,2.089747114,2.690038402,2.440603361,1.898039616
ypdA,2.508531198,3.488332863,3.577968833,3.616444367,3.85984852,3.826574349,1.255666409,2.574940804,3.043839098,3.280832743,2.096977156,2.501831767
ypdB,4.276295763,5.080875926,5.393437374,5.344297439,5.043784559,4.807994085,3.981429471,4.527669483,3.611376894,4.621340262,4.025729113,3.631962725
ypdC,1.701594873,2.244134095,2.315226014,2.607199367,2.731706882,2.371224964,1.255666409,0.10884003,3.676850297,1.662278962,2.096977156,2.231895253
ypdD,1.279535868,0.813307996,1.531325051,0.938810998,0.785190935,1.153242155,1.481501414,0.57980147,2.089747114,1.142112545,1.641516703,1.458599818
ypdE,0.169307087,0.04093922,0.864408982,-1.14456266,0.408571111,0.23446579,0.639427359,0.57980147,0.396002577,0.778581957,0.400375956,-1.14456266
ypdF,0.658708418,-1.14456266,-1.14456266,-1.14456266,-0.021124796,-0.005082435,-1.14456266,0.10884003,-1.14456266,0.261889892,-1.14456266,0.804561649
ypdG,-1.14456266,0.04093922,-0.081165644,-1.14456266,0.3162332,-1.14456266,-1.14456266,-1.14456266,0.396002577,0.261889892,-1.14456266,0.804561649
ypdH,0.169307087,-1.14456266,0.328725926,-0.233394293,-1.14456266,-0.005082435,-1.14456266,0.57980147,0.396002577,-1.14456266,-1.14456266,-1.14456266
ypdI,0.169307087,-1.14456266,-1.14456266,-0.233394293,-0.57230235,-0.328638789,0.154497435,0.10884003,-1.14456266,0.261889892,-1.14456266,-1.14456266
ypeA,4.084485016,3.357811199,3.30476737,3.965821487,3.668358234,3.99749777,2.75646861,3.841735214,0.950201861,3.056677113,3.403127684,3.250214154
ypeC,2.287124403,2.141213121,1.531325051,1.206669469,1.221030684,1.296115878,0.983904798,0.57980147,2.271761073,0.778581957,1.641516703,2.501831767
ypfE,-1.14456266,-1.14456266,-1.14456266,-1.14456266,-1.14456266,-1.14456266,0.154497435,-1.14456266,-1.14456266,-1.14456266,-1.14456266,-1.14456266
ypfG,1.005901477,1.284323171,0.328725926,1.429612449,2.085930983,2.671255534,1.481501414,1.593346297,-1.14456266,2.195417295,0.400375956,2.231895253
ypfH,3.090005404,3.916794537,3.859553062,3.762548024,3.592669597,2.846125329,3.569134251,4.108320124,3.799486457,3.209933256,3.051855849,4.18247159
ypfI,3.396246232,4.452241776,4.11653034,4.23252161,3.963600318,4.35278249,2.838199673,3.559550295,3.965832754,3.936139379,3.148053403,2.728660382
ypfJ,4.334950048,4.723247491,4.179330603,4.608561751,4.353015169,4.571476604,4.563383936,4.409229475,3.739474064,4.64835278,4.07540813,3.631962725
yphA,0.658708418,0.490617291,0.626040423,0.124258233,0.90863663,0.429826472,2.372776568,1.593346297,1.634841947,0.778581957,1.641516703,0.804561649
yphB,2.161956914,1.069845507,1.393037856,2.138078784,1.434968744,1.38357723,1.481501414,2.167844039,2.433038119,2.885061637,1.887696574,-1.14456266
yphC,1.005901477,1.284323171,0.864408982,0.59996766,1.434968744,1.61662547,1.675275111,-1.14456266,-1.14456266,2.336112447,0.400375956,0.804561649
yphD,1.005901477,0.490617291,0.328725926,0.124258233,0.3162332,0.743193164,0.639427359,0.57980147,1.335513986,1.142112545,-1.14456266,-1.14456266
yphF,0.169307087,0.04093922,-0.081165644,-1.14456266,-0.340399338,-0.328638789,1.481501414,0.10884003,-1.14456266,-1.14456266,0.400375956,-1.14456266
yphG,1.701594873,1.777799163,1.239066079,0.938810998,1.751739463,1.815946525,1.255666409,2.574940804,1.335513986,1.142112545,2.585564792,1.458599818
yphH,2.946518091,2.997317952,2.648628761,2.924453426,3.231354427,4.125909016,2.75646861,3.467600001,3.139979739,2.885061637,3.403127684,2.92436909
ypjD,4.363405661,4.294879557,4.491230524,4.630460784,4.69988543,5.079297485,3.616100965,3.467600001,3.676850297,3.474683089,3.148053403,3.096523317
yqaA,3.020056016,3.109874429,3.481498342,3.403751415,3.668358234,3.496567487,1.845238606,2.660811997,1.880704813,3.135350084,0.955758142,3.096523317
yqaB,4.689795299,5.121608248,4.828074589,5.290307036,5.553872317,5.37626158,5.354178064,5.694384258,3.857096996,5.370069882,5.011681315,3.515622458
yqaE,1.005901477,1.284323171,-0.081165644,0.59996766,0.573613538,0.810426666,1.845238606,0.10884003,0.950201861,0.261889892,-1.14456266,-1.14456266
yqcA,4.497821511,3.916794537,3.859553062,3.913167376,4.016022755,3.92166635,4.181918076,4.71905375,3.394918736,4.700905348,4.905871111,3.839737144
yqcB,1.005901477,2.030199546,1.239066079,1.322734996,2.435514444,2.61960048,1.255666409,0.915725688,2.089747114,1.142112545,0.955758142,0.804561649
yqcE,-1.14456266,0.490617291,0.328725926,-0.233394293,-0.340399338,-0.328638789,-1.14456266,1.181552541,-1.14456266,-1.14456266,-1.14456266,-1.14456266
yqeA,2.161956914,2.030199546,2.388448808,2.008769244,1.782847418,2.017385007,2.478808946,1.593346297,2.271761073,2.195417295,1.641516703,1.458599818
yqeB,3.339999835,2.340080965,2.315226014,0.780805482,1.872213685,2.193556411,3.30810401,2.660811997,1.634841947,1.662278962,3.807869657,2.501831767
yqeC,3.281461771,0.813307996,0.864408982,0.59996766,0.718619532,0.993108595,1.845238606,2.741810914,1.335513986,0.778581957,2.837620345,2.728660382
yqeF,7.385882149,6.828220325,6.951719885,6.234906914,4.285236677,4.60710614,7.03035661,7.599093372,6.176021246,6.987844966,7.362427761,6.639378497
yqeG,0.658708418,1.777799163,1.772119263,1.707779131,1.782847418,1.905843576,0.154497435,1.760580758,0.950201861,0.261889892,0.400375956,1.898039616
yqeH,-1.14456266,-1.14456266,-1.14456266,-1.14456266,-0.340399338,-0.328638789,-1.14456266,0.57980147,-1.14456266,-1.14456266,-1.14456266,-1.14456266
yqfA,4.151299554,4.452241776,4.705462124,4.23252161,2.35586119,3.935754182,5.113871063,3.804655043,5.148406791,4.101715412,3.920915173,6.398215336
yqfB,3.22043646,2.997317952,2.868616656,2.074906101,3.530918076,3.130238383,2.372776568,2.385922444,2.271761073,2.885061637,3.323031869,3.389035879
yqfE,0.169307087,-1.14456266,-1.14456266,-0.233394293,0.408571111,-0.005082435,-1.14456266,0.57980147,0.396002577,0.261889892,0.400375956,-1.14456266
yqgA,1.279535868,2.030199546,2.069687809,2.256535936,2.009543656,1.784647728,1.996751073,2.044750511,1.335513986,2.195417295,2.585564792,3.515622458
yqgB,2.161956914,1.284323171,1.531325051,1.707779131,2.15839243,2.704682599,-1.14456266,0.10884003,0.950201861,1.42689579,0.400375956,0.804561649
yqgC,-1.14456266,-1.14456266,0.328725926,0.387042983,-0.165749464,-0.328638789,0.639427359,-1.14456266,0.396002577,-1.14456266,-1.14456266,0.804561649
yqgD,-1.14456266,0.490617291,-1.14456266,0.124258233,0.104113823,-0.563826259,-1.14456266,0.10884003,-1.14456266,-1.14456266,-1.14456266,-1.14456266
yqgE,4.597001437,5.121608248,5.487383632,5.421672982,5.347052006,6.115216267,4.976816861,4.957149614,4.523355236,4.751609612,4.421078721,4.520742021
yqgF,3.090005404,4.687514244,4.33453446,4.714874882,4.942528223,5.555602863,3.30810401,3.981186599,4.206408091,3.936139379,3.403127684,3.631962725
yqhA,5.953644624,5.606003759,6.125138888,6.626692682,5.625165356,5.690396966,6.564358422,6.337332117,5.19379519,5.950007348,6.004397169,5.693015926
yqhC,1.005901477,0.490617291,0.864408982,0.938810998,1.074094981,1.38357723,0.639427359,0.915725688,0.950201861,2.03916712,0.400375956,3.250214154
yqhD,3.601511777,3.947349768,3.546525499,3.999884323,3.626801438,2.510316822,5.130122075,5.621697844,5.818562844,6.152209131,6.115356573,6.821681944
yqhG,0.169307087,0.813307996,1.772119263,2.198546665,1.124904303,1.202582163,0.983904798,0.10884003,0.396002577,1.142112545,0.955758142,0.804561649
yqhH,-1.14456266,0.04093922,-1.14456266,-0.233394293,-0.165749464,-0.151607991,0.154497435,-1.14456266,-1.14456266,-1.14456266,-1.14456266,0.804561649
yqiA,4.712089729,4.452241776,5.057043491,4.823421575,4.70787096,5.344956599,4.181918076,4.2801787,4.48734413,5.103533051,3.920915173,5.329939833
yqiB,4.118279568,4.221796997,3.378087341,4.2035894,4.25829503,3.970382408,4.051405413,3.947569154,4.951059033,4.565747746,4.300956729,3.933364168
yqiC,3.450374263,4.063473801,3.145844317,3.982953598,4.247375741,3.658317299,3.981429471,4.014037271,4.250052949,4.416595346,3.865501508,4.394793315
yqiH,0.658708418,-1.14456266,-1.14456266,-1.14456266,-1.14456266,-0.563826259,-1.14456266,-1.14456266,-1.14456266,-1.14456266,-1.14456266,-1.14456266
yqiI,-1.14456266,-1.14456266,-0.081165644,-0.233394293,-0.021124796,-0.328638789,0.154497435,-1.14456266,-1.14456266,-1.14456266,-1.14456266,-1.14456266
yqiJ,0.658708418,0.813307996,1.06506632,0.124258233,0.408571111,0.121745392,0.639427359,-1.14456266,0.396002577,1.142112545,0.955758142,0.804561649
yqiK,1.50675362,1.069845507,1.656951679,1.707779131,1.266618037,2.095594769,3.125194645,3.026504243,1.634841947,2.464111871,1.341744444,2.231895253
yqjA,5.02862589,4.494217894,5.045857234,5.483125723,4.39319417,4.893432489,3.90787948,3.727500311,3.394918736,4.021305152,3.551059262,3.250214154
yqjB,3.396246232,2.66984026,1.878486406,2.36584946,2.110500387,2.671255534,-1.14456266,1.760580758,2.577877013,2.464111871,0.955758142,2.231895253
yqjC,4.818666763,3.821034916,5.24484162,5.66913444,4.412871317,4.215223654,6.03594981,4.615878846,4.29241472,5.122919208,4.849904581,4.636565409
yqjD,5.114812233,3.718449416,3.059257218,3.680884508,4.679725938,3.641217357,5.253930888,3.64597429,3.542781318,3.845618938,4.601402454,4.256775916
yqjE,5.676006601,4.091098885,3.958384548,3.638246641,4.715812505,3.878556591,5.012320714,4.196810065,3.965832754,4.44768603,4.761658349,4.520742021
yqjF,1.279535868,0.490617291,1.239066079,1.07954682,1.021243697,0.810426666,1.996751073,0.57980147,0.950201861,1.42689579,0.955758142,-1.14456266
yqjG,2.024617477,1.909674822,0.626040423,1.206669469,1.983131349,1.61662547,3.364239935,1.402984775,2.829743201,2.03916712,3.148053403,1.898039616
yqjH,3.502538225,3.402648158,3.013921285,3.525772893,4.208493184,2.547683181,2.258187993,2.574940804,3.799486457,1.662278962,1.641516703,1.898039616
yqjI,3.781113532,3.645757877,2.967104776,4.683795876,3.447416429,2.471943915,3.249685166,1.760580758,2.271761073,1.142112545,2.717142687,2.501831767
yqjK,5.429275615,4.170931385,3.378087341,3.801705643,4.432283457,3.524820634,4.633472821,3.263920196,3.043839098,4.319084827,4.849904581,3.515622458
yraH,1.701594873,0.813307996,1.06506632,1.789321157,1.548844669,1.153242155,0.983904798,0.915725688,0.950201861,1.142112545,1.341744444,1.458599818
yraI,-1.14456266,-1.14456266,-1.14456266,-0.233394293,-0.340399338,-0.328638789,-1.14456266,-1.14456266,-1.14456266,-1.14456266,-1.14456266,-1.14456266
yraJ,0.169307087,0.813307996,1.393037856,1.206669469,0.718619532,1.101997975,0.983904798,1.593346297,1.335513986,2.03916712,1.641516703,-1.14456266
yraK,0.658708418,0.813307996,2.156357825,1.07954682,1.434968744,1.340552926,0.983904798,1.402984775,0.396002577,1.863384156,0.955758142,1.898039616
yraL,3.781113532,4.473382622,4.219726587,4.897529077,5.12056163,5.197936679,3.94512394,3.841735214,3.611376894,4.101715412,2.837620345,3.839737144
yraM,5.415757986,4.905364271,4.507634548,4.694230158,5.55165594,4.893432489,4.016842324,5.023147802,4.333566771,4.101715412,5.110255974,3.839737144
yraN,4.523263489,4.473382622,5.03458353,4.673285531,4.432283457,4.017504476,4.678374611,4.758341529,4.558488654,4.565747746,4.342119852,2.92436909
yraO,5.545550835,4.966272643,5.03458353,5.059626753,5.289691584,5.365901898,5.381585361,5.70447537,5.401502618,4.700905348,5.202521931,4.691164879
yraP,7.389343964,7.133824097,8.223325587,8.086904308,7.063116683,7.336175932,7.792551529,7.665164382,6.628483803,7.065029725,7.093965665,6.205424496
yraQ,1.005901477,1.777799163,1.531325051,2.36584946,2.314294782,2.412372376,0.983904798,1.760580758,2.089747114,0.261889892,1.641516703,-1.14456266
yraR,1.872409522,1.909674822,1.977337143,1.789321157,1.473989129,1.543254621,1.481501414,2.483565826,2.271761073,2.464111871,2.096977156,0.804561649
yrbA,4.305921278,4.936140006,4.297272236,4.842308552,5.126530795,5.518671342,3.470333633,3.089641103,3.314863079,3.209933256,2.096977156,1.898039616
yrbB,6.00870363,5.486353063,5.938171966,5.383504002,5.70909826,5.419478527,5.283290913,5.684222053,5.125165448,5.402158074,5.371035859,5.259434137
yrbC,6.550289854,6.169181699,5.470751353,5.576309178,6.030450178,5.946468423,5.367946811,5.287639846,5.583029683,5.286579953,5.690692309,5.222845217
yrbD,5.806035477,6.0755466,5.470751353,6.108017832,5.656441935,6.135177271,4.958731679,4.637112956,4.373576347,3.936139379,4.382139907,2.92436909
yrbE,5.33187859,5.557349612,5.348624147,5.843278069,5.904116801,6.56685035,4.539242739,4.833844504,3.912490909,4.140297819,3.478994982,3.631962725
yrbF,4.818666763,5.080875926,4.676738632,5.52463608,5.664669077,6.310158751,4.438419863,4.852118296,4.841237185,4.062071252,4.07540813,4.520742021
yrbG,4.305921278,4.632196912,4.44086776,4.159071813,4.441892362,4.611498551,4.181918076,4.658038861,4.523355236,5.353754052,4.821085097,4.021274137
yrbH,6.1703653,6.351441085,6.649509845,6.690606487,6.381847337,6.409324234,6.127823753,6.059270655,4.753008141,5.860461045,5.289238564,4.981370547
yrbI,4.839068467,5.010322969,4.916716529,5.130482353,5.452978845,5.65041129,4.412072405,4.333193505,4.11494029,4.938280321,4.382139907,2.231895253
yrbK,4.974328164,5.010322969,4.828074589,5.227049548,5.618827829,5.682070549,4.118139092,4.887985489,4.924377676,4.800591248,4.214925963,4.459142826
yrbL,8.503562823,8.039927693,7.90836537,7.655225269,8.589862592,8.427053502,8.745467488,9.114841353,8.234818342,8.493343411,8.71820004,7.822046416
yrdA,6.835582488,7.323233581,9.076132452,9.838450344,7.816631076,6.832496837,8.738860545,8.148017204,6.843076312,8.304666958,7.463767935,6.927775946
yrdB,2.700105232,4.196588626,2.816710004,3.701738873,3.079237974,3.732847941,3.058650775,2.385922444,3.611376894,2.973436686,3.148053403,2.728660382
yrdC,2.402133773,3.947349768,3.059257218,3.5718229,3.327955503,3.949705541,2.669780771,2.385922444,1.634841947,3.348396791,2.717142687,1.458599818
yrdD,7.285416587,6.782388776,6.924498757,7.238780154,6.590544845,6.058453167,8.701291877,8.601140693,7.036085877,7.796090819,7.962998317,7.296796792
yrfB,0.169307087,-1.14456266,-1.14456266,-0.233394293,-0.57230235,-0.328638789,-1.14456266,-1.14456266,-1.14456266,-1.14456266,-1.14456266,-1.14456266
yrfC,-1.14456266,-1.14456266,0.626040423,0.387042983,0.493994953,0.121745392,0.983904798,0.57980147,-1.14456266,-1.14456266,-1.14456266,-1.14456266
yrfD,1.005901477,0.490617291,0.626040423,1.429612449,1.584796819,1.296115878,2.258187993,2.167844039,1.335513986,2.336112447,0.955758142,1.898039616
yrfF,6.017679233,6.136433883,5.907604306,5.800466649,5.24649379,5.304845004,5.93782416,6.640361748,5.362285377,6.104253232,6.578308506,6.186550025
yrfG,3.738270261,3.7534632,4.11653034,3.876963743,4.437095916,4.76527069,4.118139092,4.225138912,3.857096996,3.135350084,4.16990457,4.10412621
yrhA,-1.14456266,-1.14456266,-1.14456266,-1.14456266,-1.14456266,-0.563826259,-1.14456266,-1.14456266,-1.14456266,-1.14456266,-1.14456266,-1.14456266
yrhB,-1.14456266,0.04093922,-1.14456266,-1.14456266,-1.14456266,-0.563826259,0.154497435,-1.14456266,-1.14456266,-1.14456266,-1.14456266,-1.14456266
ysgA,6.794395487,6.54851226,6.30007531,6.716423547,6.514069902,6.151854264,7.857424885,7.641725887,6.892083187,6.560309343,7.135513747,6.398215336
ytfA,0.169307087,0.04093922,0.864408982,0.780805482,2.181743192,0.810426666,0.639427359,0.57980147,1.335513986,1.863384156,1.887696574,2.501831767
ytfB,4.183579732,3.607987039,3.413390689,3.325235785,4.09733878,4.260687082,3.86964614,3.559550295,3.857096996,3.590767972,3.685185387,3.515622458
ytfE,-1.14456266,-1.14456266,0.328725926,0.387042983,0.573613538,0.336426748,1.255666409,0.915725688,-1.14456266,0.261889892,-1.14456266,-1.14456266
ytfF,3.396246232,3.488332863,3.934305241,3.876963743,3.186242616,4.138142393,4.272586782,4.594327311,2.709352471,3.474683089,3.403127684,3.250214154
